"","str","formatted.address","entity.type","confidence","lat","lng"
"","1440 W CAMPUS DR, WAUSAU, WI, 54401","1440 W Campus Dr,WI,Marathon County,United States,1440 W Campus Dr, Wausau, WI 54401,Wausau,54401","Address","High","44.988074","-89.652305"
"","2215 N 6TH ST, WAUSAU, WI, 54403","2215 N 6th St,WI,Marathon County,United States,2215 N 6th St, Wausau, WI 54403,Wausau,54403","Address","High","44.974363","-89.623237"
"","2950 STEWART AVE, WAUSAU, WI, 54401","2950 Stewart Ave,WI,Marathon County,United States,2950 Stewart Ave, Wausau, WI 54401,Wausau,54401","Address","High","44.957138","-89.673645"
"","1041 S 3RD AVE, WAUSAU, WI, 54401","1041 S 3rd Ave,WI,Marathon County,United States,1041 S 3rd Ave, Wausau, WI 54401,Wausau,54401","Address","High","44.9487033","-89.6389367"
"","109 S 17TH AVE, WAUSAU, WI, 54401","109 S 17th Ave,WI,Marathon County,United States,109 S 17th Ave, Wausau, WI 54401,Wausau,54401","Address","High","44.963381","-89.655015"
"","935 E MAIN ST, WAUTOMA, WI, 54982","935 E Main St,WI,Waushara County,United States,935 E Main St, Wautoma, WI 54982,Wautoma,54982","Address","High","44.069482","-89.270834"
"","11712 W NORTH AVE, WAUWATOSA, WI, 53226","11712 W North Ave,WI,Milwaukee County,United States,11712 W North Ave, Wauwatosa, WI 53226,Wauwatosa,53226","Address","High","43.060437","-88.059427"
"","10923 W LAPHAM ST, WEST ALLIS, WI, 53214","10923 W Lapham St,WI,Milwaukee County,United States,10923 W Lapham St, West Allis, WI 53214,West Allis,53214","Address","High","43.013041","-88.048023"
"","1750 S SILVERBROOK DR, WEST BEND, WI, 53095","1750 S Silverbrook Dr,WI,Washington County,United States,1750 S Silverbrook Dr, West Bend, WI 53095,West Bend,53095","Address","High","43.399022","-88.189339"
"","806 S MAIN ST, WEST BEND, WI, 53095","806 S Main St,WI,Washington County,United States,806 S Main St, West Bend, WI 53095,West Bend,53095","Address","High","43.411772","-88.181867"
"","341 JEFFERSON ST E, WEST SALEM, WI, 54669","341 E Jefferson St,WI,La Crosse County,United States,341 E Jefferson St, West Salem, WI 54669,West Salem,54669","Address","High","43.893563","-91.078144"
"","985 W CITY HIGHWAY 16, WEST SALEM, WI, 54669","985 W City Highway 16,WI,La Crosse County,United States,985 W City Highway 16, West Salem, WI 54669,West Salem,54669","Address","High","43.898377","-91.099933"
"","5603 BUSINESS HIGHWAY 51 S, WESTON, WI, 54476","5603 Business Highway 51 S,WI,Marathon County,United States,5603 Business Highway 51 S, Weston, WI 54476,Weston,54476","Address","High","44.905651","-89.605415"
"","7605 SCHOFIELD AVE, WESTON, WI, 54476","7605 Schofield Ave,WI,Marathon County,United States,7605 Schofield Ave, Weston, WI 54476,Weston,54476","Address","High","44.900175","-89.528101"
"","3207 SCHOFIELD AVE, WESTON, WI, 54476","3207 Schofield Ave,WI,Marathon County,United States,3207 Schofield Ave, Weston, WI 54476,Weston,54476","Address","High","44.904037","-89.58343"
"","4103 BARBICAN AVE, WESTON, WI, 54476","4103 Barbican Ave,WI,Marathon County,United States,4103 Barbican Ave, Weston, WI 54476,Weston,54476","Address","High","44.897777","-89.572008"
"","36281 MAIN ST, WHITEHALL, WI, 54773","36281 Main St,WI,Trempealeau County,United States,36281 Main St, Whitehall, WI 54773,Whitehall,54773","Address","High","44.367736","-91.317426"
"","531 HIGHWAY 128, WILSON, WI, 54027","531 WI-128,WI,St. Croix County,United States,531 WI-128, Wilson, WI 54027,Wilson,54027","Address","High","44.934998","-92.195559"
"","4301 WINDSOR RD, WINDSOR, WI, 53598","4301 Windsor Rd,WI,Dane County,United States,4301 Windsor Rd, Windsor, WI 53598,Windsor,53598","Address","High","43.215714","-89.328784"
"","6325 PEPSI WAY, WINDSOR, WI, 53598","6325 Pepsi Way,WI,Dane County,United States,6325 Pepsi Way, Windsor, WI 53598,Windsor,53598","Address","High","43.194095","-89.337126"
"","915 E MAIN ST, WINNECONNE, WI, 54986","915 E Main St,WI,Winnebago County,United States,915 E Main St, Winneconne, WI 54986,Winneconne,54986","Address","High","44.111811","-88.694816"
"","532 W MUNROE AVE, WISCONSIN DELLS, WI, 53965","532 W Munroe Ave,WI,United States,532 W Munroe Ave, Wisconsin Dells, WI 53965,Wisconsin Dells,53965","Address","High","43.588569","-89.806305"
"","3030 PLOVER RD, WISCONSIN RAPIDS, WI, 54494","3030 Plover Rd,WI,Wood County,United States,3030 Plover Rd, Wisconsin Rapids, WI 54494,Wisconsin Rapids,54494","Address","High","44.406554","-89.789029"
"","2520 W GRAND AVE, WISCONSIN RAPIDS, WI, 54495","2520 W Grand Ave,WI,Wood County,United States,2520 W Grand Ave, Wisconsin Rapids, WI 54495,Wisconsin Rapids,54495","Address","High","44.397705","-89.855447"
"","4611 8TH ST S, WISCONSIN RAPIDS, WI, 54494","4611 8th St S,WI,Wood County,United States,4611 8th St S, Wisconsin Rapids, WI 54494,Wisconsin Rapids,54494","Address","High","44.352707","-89.816018"
"","1111 LINCOLN ST, WISCONSIN RAPIDS, WI, 54494","1111 Lincoln St,WI,Wood County,United States,1111 Lincoln St, Wisconsin Rapids, WI 54494,Wisconsin Rapids,54494","Address","High","44.381278","-89.821744"
"","321 BRIDGE ST, WONEWOC, WI, 53968","321 Bridge St,WI,Juneau County,United States,321 Bridge St, Wonewoc, WI 53968,Wonewoc,53968","Address","High","43.681478","-90.265394"
